"fdc_id","food_description","Food_Group_Code","Food_Group","source_fct","nutrient_data_source","ENERCkcal","PROCNTg","PROANIg","MFP_PROTg","FAT_g","FASATg","FAMSg","FAPUg","CHOCDFg","CHOLEmg","FIB_g","SUCSg","PHYTACmg","VITA_RAEmcg","A_VITAmcg","VITDmcg","VITEmcg","VITCmg","THIAmg","RIBFmg","NIAmg","VITB6_mg","FOLmcg","VITB12mg","PANTACmg","TRPmg","THRmg","ILEmg","LEUmg","LYSmg","METmg","CYSmg","PHEmg","TYRmg","VALmg","ARGmg","HISmg","CAmg","Pmg","MGmg","Kmg","NAmg","FEmg","MFP_FEmg","ZNmg","CUmg","MNmg"
"579","Liver relish","D2","Meat, poultry and fish-based local dishes","TZ08","None listed","103.5","13.7","13.6","13.6","69.400000000000006","1.3","14.5","1.3","2.8","0.5","24.4","0.3","2.2000000000000002",11421.5,"11309.4",0.6,0.1,14,0.1,2,"5.8",0.3,163.7,61.1,3.2,"200","800","900","1800","1500","500","300","1000","700","1100","1100","500",6.5,228.2,12.9,156.4,43.1,3.8,3.8,"3.4",2.5,0.3
"580","Liver, fried","D2","Meat, poultry and fish-based local dishes","TZ08","None listed","175","26.5","26.5","26.5","4.7","1.5","0.7","0.6","5.2","381","0","0","113",7744,"7744",1,0.5,0.7,0.2,3.4,"17.5",1,260,83.1,6.9,"300","1100","1200","2400","2000","700","500","1400","1000","1600","1600","800",6,485,22,351,77,6.1,6.1,"5.2",14.6,6.3
"570","Meat samosa","D2","Meat, poultry and fish-based local dishes","TZ08","None listed","280","11.6","7.5","7.5","11.8","3.5","3.7","3.9","30.5","23","1.1000000000000001","0.2","0",0,"0",0,0,0,0.1,0.1,"1.4",0.1,9,0.6,0.3,"135","439","108","201","90","52","58","148","95","130","125","67",7,101,16,145,17,1,0.5,"1.5",0.1,0.3
"572","Meat, barbecued","D2","Meat, poultry and fish-based local dishes","TZ08","None listed","343","24","15.7","15.7","26.7","10.6","11","1","0","88","0","0","5.2",0,"0",0,0,0,0.1,0.1,"2",0.2,4,1.2,0.3,"176","686","706","1241","1307","402","176","614","528","764","993","538",3,122,14,214,33,1.1,1.1,"2.6",0.1,0
"562","Omelet, spanish","D2","Meat, poultry and fish-based local dishes","TZ08","None listed","274.7","8","7.9","0","26.6","19.7","3.7","1.3","1.7","263.8","0.2","0.2","38.799999999999997",133.1,"118.2",0.6,1.6,16.9,0.1,0.3,"0.2",0.1,32.8,0.7,0.5,"98.5","384.6","435.6","681.4","574.9","246.8","186.7","423.9","325.3","486.7","487.4","190.6",33.8,113,8.7,120.1,423.2,0.8,0,"0.7",0,0
"575","Omelet, spanish with potato","D2","Meat, poultry and fish-based local dishes","TZ08","None listed","185.5","5.3","4.5","0","14.2","10.5","2","0.7","9.6999999999999993","148.4","0.8","0.4","234.2",186.3,"66.5",0.4,1,23.5,0.1,0.2,"0.7",0.2,23.5,0.4,0.7,"68.3","384.6","435.6","681.4","574.9","246.8","186.7","423.9","325.3","486.7","487.4","190.6",22.1,83.9,15.1,224.7,50.1,0.7,0,"0.5",0.1,0.1
"558","Small dried fish relish with coconut milk","D2","Meat, poultry and fish-based local dishes","TZ08","None listed","258.39999999999998","12","10","10","14.6","16.899999999999999","1.3","0.6","9.4","14.4","5.2","0.1","15.4",38.7,"0",0.9,0.7,3.6,0.1,0.1,"2.2000000000000002",0.1,40.1,2.4,0.5,"151","568.4","576.6","1026.4000000000001","1074.5999999999999","355.6","157.80000000000001","52.6","24.2","679.8","991.8","333.4",235.8,182,23.5,187.8,42.4,0.5,0.3,"0.7",0.1,0.3
"560","Small dried fish relish with okra","D2","Meat, poultry and fish-based local dishes","TZ08","None listed","98.7","7.8","7.3","7.3","6.8","5.0999999999999996","0.8","0.4","1.9","7.1","0.7","0.3","2.2999999999999998",11.4,"0",0.2,0.1,2.1,0,0.1,"1.2",0.1,10.2,0.4,0.2,"92.9","361.3","69","125.7","87.5","32.299999999999997","35.5","87.9","56.5","101.6","266.7","61.8",233.9,263.6,41.5,382.3,58.9,1.6,0.4,"1.3",0.3,1
"557","Small dried fish with tomatoes and oil","D2","Meat, poultry and fish-based local dishes","TZ08","None listed","100.1","7.7","7.3","7.3","6.9","5.0999999999999996","0.8","0.4","2.2000000000000002","7.1","0.5","0.2","0.1",34.4,"0",0.6,0.1,4.7,0.1,0.1,"2.7",0.2,15.8,3.7,0.6,"67.5","260.7","175","3305","777.5","111","44.7","151.5","126","194.7","229.7","111.7",1139.1,884,100.5,771.6,213,1.9,1.6,"3.5",0.3,1.4
"559","Small dried fish, fried","D2","Meat, poultry and fish-based local dishes","TZ08","None listed","449.9","58.6","58.6","22.7","13.5","4.4000000000000004","2.2000000000000002","5.7","0","0","0","0.1","0",0,"0",2,0.1,0,0.1,0.3,"8.1",0.4,28,12,1.5,"662","2590","2722","4802","5424","1750","634","2306","1994","3043","3535","1740",1700.4,1300,140,953.1,656.2,2.5,2.5,"5.2",0.5,2.1
"261","Cheese, chedder","D3","Milk and milk products","TZ08","None listed","403","24.9","24.9","0","33.1","21.1","9.4","0.9","1.3","105","0","0.2","0",265,"265",0,0.3,0,0.3,0.4,"0.1",0.1,18,0.8,0.4,"0.3","0.9","1.5","2.4","2.1","0.7","0.1","1.3","1.2","1.7","0.9","0.9",721,512,28,98,621,0.7,0,"3.1",0,0
"258","Cheese, cream","D3","Milk and milk products","TZ08","None listed","349","7.6","7.6","0","34.9","21.9","9.8000000000000007","1.3","2.7","110","0","0","0",366,"366",0,0.3,0,0,0.2,"0.1",0,13,0.4,0.3,"0.1","0.3","0.4","0.7","0.7","0.2","0.1","0.4","0.4","0.4","0.3","0.3",80,104,6,119,296,1.2,0,"0.5",0,0
"259","Cheese, mozarella","D3","Milk and milk products","TZ08","None listed","300","22.2","22.2","0","22.3","13.2","6.6","0.8","2.2000000000000002","79","0","0","0",179,"179",0,0.2,0,0,0.3,"0.1",0,7,2.3,0.1,"0.5","1","1.1000000000000001","1.8","1","0.5","0.1","1","1","1.3","0.5","0.5",505,354,20,76,627,0.4,0,"2.9",0,0
"251","Ice cream","D3","Milk and milk products","TZ08","None listed","126","4.9000000000000004","4.9000000000000004","0","2.5","1.6","0.8","0.1","21.8","12","0","10.8","0",29,"59",0,0,0.9,0.1,0.2,"0.1",0,5,0.5,0.4,"50","161","215","348","282","90","32","172","172","238","129","96",124,99,12,151,59,0.1,0,"0.4",0,0
"252","Infant formula, Lactogen","D3","Milk and milk products","TZ08","None listed","464","21.6","21.6","0","19","11.7","5.4","0.4","51.6","25","0","12","0",420,"420",7,4,37,0.3,0.6,"3.5",0.3,42,1,2.1,"311","1006","1343","2174","1762","560","203","1073","1073","1485","803","601",770,600,70,970,320,8,0,"3.5",0.3,33
"253","Milk, condensed, sweetened","D3","Milk and milk products","TZ08","None listed","320","7.8","7.8","0","8.6999999999999993","5.3","2.6","0.2","54.5","33","0","41.6","0",62,"62",0,0,2,0.1,0.4,"0.2",0.1,9,0.2,0.7,"110","353","474","767","621","197","72","378","378","524","284","213",300,234,28,349,122,0.2,0,"0.9",0,0
"257","Milk, condensed, evaported, without vitamin A","D3","Milk and milk products","TZ08","None listed","134","6.8","6.8","0","7.6","4.5999999999999996","2.2999999999999998","0.2","10","29","0","10","0",65,"65",0,0.1,1.9,0,0.3,"0.2",0.1,8,0.2,0.6,"96","307","412","667","540","171","63","329","329","456","247","185",261,203,24,303,106,0.2,0,"0.8",0,0
"260","Milk powder, non-fat, without vitamin A","D3","Milk and milk products","TZ08","None listed","362","36.200000000000003","36.200000000000003","0","0.7","0.5","0.2","0","52","20","0","52","0",6,"6",0,0,6.8,0.4,1.6,"0.9",0.4,50,4,3.6,"510","1632","2188","3542","2868","907","334","1746","1746","2420","1309","981",1257,968,110,1794,535,0.3,0,"4.0999999999999996",0,0
"254","Milk powder, full-cream","D3","Milk and milk products","TZ08","None listed","496","26.3","26.3","0","26.7","16.7","7.9","0.7","38.4","97","0","38.4","0",407,"407",0,0,7,0.3,1.3,"0.7",0.4,44,3,2.6,"340","1103","1473","2383","1931","614","222","1177","1177","1628","881","659",851,681,81,1036,407,0.7,0,"3",0,0
"255","Milk whole, 0.0325 milk fat","D3","Milk and milk products","TZ08","None listed","60","3.2","3.2","0","3.3","1.9","0.8","0.2","4.5","10","0","5.3","0",28,"28",0,0.1,0,0,0.2,"0.1",0,5,0.4,0.4,"75","143","165","265","140","75","17","147","152","192","75","75",115,92,11,140,55,0.1,0,"0.4",0,0
"256","Yogurt, plain, whole milk","D3","Milk and milk products","TZ08","None listed","61","3.5","3.5","0","3.3","2.1","0.9","0.1","4.7","13","0","4.7","0",27,"27",0,0.1,0.5,0,0.1,"0.1",0,7,0.4,0.4,"61","319","426","760","660","215","67","401","379","596","240","193",121,95,12,155,0,0,0,"0",0,0
"1102","Butter refined-ghee","E","Oils and fats","TZ08","None listed","876","0.3","0.3","0.3","99.5","61.9","28.7","3.7","0","256","0","0","0",925,"925",2,3,0,0,0,"0",0,1,0,0.1,"4","13","17","27","22","7","3","14","14","19","10","8",8,8,1,9,273,0.1,0.1,"0",0,0
"1101","Butter with salt","E","Oils and fats","TZ08","None listed","717","0.9","0.9","0","81.099999999999994","51.4","21","3","0","215","0","0","0",684,"684",2,0.4,0,0,0.2,"0.7",0,3,0.2,0,"12","38","51","83","67","21","8","41","41","57","31","23",17,24,2,24,576,0,0,"0.1",0,0
"1105","Coconut cream","E","Oils and fats","TZ08","None listed","330","3.6","0","0","34.700000000000003","30.7","1.5","0.4","6.7","0","2.2000000000000002","0","324",0,"0",0,1,2.8,0,0,"0.9",0,23,0,0.3,"42","132","142","269","160","68","72","184","112","220","595","83",11,122,28,325,4,2.3,0,"1",0.4,1.3
"1114","Coconut meat, raw","E","Oils and fats","TZ08","None listed","354","3.3","0","0","33.5","29.7","1.4","0.4","15.2","0","9","6.2","324",0,"0",0,0.2,3.3,0,0,"0.5",0.1,26,0,0.3,"39","121","131","247","147","62","66","169","103","202","546","77",14,113,32,356,20,2.4,0,"1.1000000000000001",0.4,1.5
"1104","Coconut milk and water","E","Oils and fats","TZ08","None listed","106","1","0","0","10.1","8.9","0.4","0.1","4.5999999999999996","0","2.7","0","97",0,"0",0,1,0,0,0,"0",0,0,0,0,"12","36","39","74","44","19","20","51","31","61","164","23",4,34,10,107,6,0.7,0,"0.3",0.1,0.5
"1103","Coconut oil","E","Oils and fats","TZ08","None listed","862","0","0","0","100","86.9","5.8","1.8","0","0","0","0","0",0,"0",0,0,1,0,0,"0.2",0,8,0,0.1,"0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,"0",0,0
"1115","Coconut water","E","Oils and fats","TZ08","None listed","19","0.7","0","0","0.2","0.2","0","0","3.7","0","1.1000000000000001","2.6","0",0,"0",0,0.2,2.8,0,0,"0.8",0,16,0,0.2,"8","26","28","53","32","13","14","37","22","44","118","17",24,20,25,250,105,0.3,0,"0.1",0,0.1
"1107","Margarine","E","Oils and fats","TZ08","None listed","716","0","0","0","81","20.3","36","21.1","0","0","0","0","0",0,"0",0,6,0,0,0,"0",0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,"0",0,0
"1108","Palm oil","E","Oils and fats","TZ08","None listed","862","0","0","0","100","81.5","11.4","1.6","0","0","0","0","0",5000,"0",0,4,0,0,0,"0",0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0",6,7,0,0,0,0,0,"0",0,0
"1109","Sesame oil","E","Oils and fats","TZ08","None listed","884","0","0","0","100","16.899999999999999","46.2","32","0","0","0","0","0",0,"0",0,13,0,0,0,"0",0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,"0",0,0
"1110","Vegetable fat","E","Oils and fats","TZ08","None listed","884","0","0","0","100","25","44.5","26.1","0","0","0","0","0",0,"0",0,8,0,0,0,"0",0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,"0",0,0
"1111","Vegetable fat, Cowboy","E","Oils and fats","TZ08","None listed","884","0","0","0","100","25","44.5","26.1","0","0","0","0","0",0,"0",0,8,0,0,0,"0",0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,"0",0,0
"1112","Vegetable fat, Kimbo","E","Oils and fats","TZ08","None listed","884","0","0","0","100","25","44.5","26.1","0","0","0","0","0",0,"0",0,8,0,0,0,"0",0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,"0",0,0
"1113","Vegetable oil","E","Oils and fats","TZ08","None listed","862","0","0","0","100","86.5","5.8","1.8","0","0","0","0","0",0,"0",0,1,0,0,0,"0",0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,"0",0,0
"129","Apples, raw, with skin","F1","Fruits and Fruit Juice","TZ08","None listed","52","0.2","0","0","0.2","0","0","0.1","13.8","0","2.4","10.4","55",3,"0",0,0.2,4.6,0,0,"0.1",0,3,0,0.1,"2","6","7","11","11","2","3","4","4","8","5","3",6,11,5,107,1,0.1,0,"0",0,0
"101","Avocado, raw, all common variety","F1","Fruits and Fruit Juice","TZ08","None listed","160","2","0","0","14.7","2.1","9.8000000000000007","1.8","8.5","0","6.7","0.7","0",7,"0",0,2.1,10,0.1,0.1,"1.7",0.3,81,0,1.4,"25","73","84","143","132","30","27","232","49","107","88","49",12,52,29,599,7,0.6,0,"0.6",0.2,0.1
"102","Banana, ripe","F1","Fruits and Fruit Juice","TZ08","None listed","89","1.1000000000000001","0","0","0.3","0.1","0","0.1","22.8","0","2.6","12.2","0",3,"0",0,0.1,8.7,0,0.1,"0.7",0.4,20,0,0.3,"9","28","28","68","50","8","9","49","9","49","49","770",5,22,27,358,1,0.3,0,"0.2",0.1,0.3
"103","Baobab, pulp","F1","Fruits and Fruit Juice","TZ08","None listed","305","4.2","0","0","1.3","0.4","0.1","0.4","77.8","0","5.0999999999999996","0.6","0",0,"0",0,1,201,0,0.6,"3.4",0.1,13,0,0.5,"48","145","145","252","222","39","58","135","125","204","135","68",36,199,46,1221,3,1.9,0,"0.3",0.7,0.3
"365","Breadfruit, raw","F1","Fruits and Fruit Juice","TZ08","None listed","103","1.1000000000000001","0","0","0.2","0","0","0.1","27.1","0","4.9000000000000004","11","0",0,"0",0,0.1,29,0.1,0,"0.9",0.1,14,0,0.5,"0","52","64","85","37","10","9","26","19","47","0","0",17,30,25,490,2,0.5,0,"0.1",0.1,0.1
"131","Custard-apple (bullock’s heart), raw","F1","Fruits and Fruit Juice","TZ08","None listed","101","1.7","0","0","0.6","0","0.1","0.1","25.2","0","2.4","9.9","20",2,"0",0,0,19.2,0.1,0.1,"0.5",0.2,0,0,0.1,"7","34","33","123","37","4","17","38","24","47","47","81",23,23.4,60,414,9,0.7,0,"1.4.",2.4,0.3
"133","Date, red, dried","F1","Fruits and Fruit Juice","TZ08","None listed","240","2.6","0","0","0.4","0.2","0","0.1","63.3","0","3.2","0","0",1,"0",0,1,2,0.1,0.1,"0.6",0.2,2,0,0,"12","70","19","54","58","86","43","54","46","70","191","94",39,78,26,601,10,1.7,0,"0.2",0.3,0.3
"134","Date, yellow","F1","Fruits and Fruit Juice","TZ08","None listed","84","0.3","0","0","0.6","0.1","0","0.1","21.7","0","3.8","4.7","89",7,"0",0,1,9,0,0,"0.1",0.1,4,0,0.1,"3","10","11","17","17","3","4","7","6","13","9","4",10,10,7,163,0,0.3,0,"0",0.1,0.1
"130","Durian","F1","Fruits and Fruit Juice","TZ08","None listed","147","1.5","0","0","5.3","0","0","0","27.1","0","3.8","8.1","0",2,"0",0,0,47.9,0.4,0.2,"1.1000000000000001",0.3,36,0,0.2,"7","34","33","123","37","37","4","38","24","47","47","81",6,39,30,436,2,0.4,0,"0.3",0.2,0.3
"104","Grape","F1","Fruits and Fruit Juice","TZ08","None listed","55","0.2","0","0","0.4","0.1","0","0.1","14.2","0","2.5","3.1","59",5,"0",0,1,6,0,0,"0.1",0.1,3,0,0.1,"2","7","7","11","11","2","3","5","4","8","6","3",7,7,5,107,0,0.2,0,"0",0,0.1
"135","Grapefruit","F1","Fruits and Fruit Juice","TZ08","None listed","33","0.7","0","0","0.1","0","0","0","8.4","0","1.1000000000000001","7.3","0",2,"0",0,0.1,33.3,0,0,"0.3",0,10,0,0.3,"2","7","8","12","12","2","3","5","4","9","6","3",12,8,9,148,0,0.06,0,"7.0000000000000007E-2",0.05,0.01
"105","Grapes, pale green","F1","Fruits and Fruit Juice","TZ08","None listed","59","0.2","0","0","0.4","0.1","0","0.1","15.3","0","2.7","3.3","63",5,"0",0,1,6,0,0,"0.1",0.1,3,0,0.1,"7","31","30","55","23","5","0","2","10","28","21","7",7,7,5,115,0,0.2,0,"0",0,0.1
"106","Guavas, common, raw","F1","Fruits and Fruit Juice","TZ08","None listed","68","2.6","0","0","1","0.3","0.1","0.4","14.3","0","5.4","8.9","0",31,"0",0,0.7,228.3,0.1,0,"1.1000000000000001",0.1,49,0,0.5,"0.01","0.01","0.01","0.01","0.02","0.01","0.01","0.04","0.01","0.01","0.08","0.01",18,40,22,417,2,0.3,0,"0.2",0.2,0.2
"107","Jackfruit, raw","F1","Fruits and Fruit Juice","TZ08","None listed","94","1.5","0","0","0.3","0.1","0","0.1","24","0","1.6","6.5","0",15,"0",0,0,6.7,0,0.1,"0.4",0.1,14,0,0.5,"12","34","33","71","48","11","17","38","24","47","47","81",34,36,37,303,3,0.6,0,"0.4",0.2,0.2
"109","Lemon, raw, without peel","F1","Fruits and Fruit Juice","TZ08","None listed","29","1.1000000000000001","0","0","0.3","0","0","0.1","9.3000000000000007","0","2.8","0.3","0",1,"0",0,0.2,53,0,0,"0.1",0.1,11,0,0.2,"9","15","25","23","47","20","10","31","16","40","65","18",26,16,8,138,2,0.6,0,"0.1",0,0
"110","Limes, raw","F1","Fruits and Fruit Juice","TZ08","None listed","30","0.7","0","0","0.2","0","0","0.1","10.5","0","2.8","1.7","0",2,"0",0,0.2,29.1,0,0,"0.2",0,8,0,0.2,"9","15","25","23","47","20","10","31","16","40","65","18",26,16,8,138,2,0.6,0,"0.1",0,0
"111","Mango juice","F1","Fruits and Fruit Juice","TZ08","None listed","54","0.2","0","0","0.1","0","0","0","14.1","0","0.8","11","8",168,"0",0,0,15,0,0,"0.3",0.1,6,0,0.1,"3","8","8","13","17","2","0","7","4","11","8","5",4,5,4,66,1,0,0,"0",0.1,0
"112","Mango, ripe, fresh-EP","F1","Fruits and Fruit Juice","TZ08","None listed","65","0.5","0","0","0.3","0.1","0.1","0.1","17","0","1.8","9.9","20",38,"0",0,1.1,27.7,0.1,0.1,"0.6",0.1,14,0,0.2,"8","19","18","31","41","5","0","17","10","26","19","12",10,11,9,156,2,0.1,0,"0",0.1,0
"113","Mango, unripe","F1","Fruits and Fruit Juice","TZ08","None listed","65","0.5","0","0","0.3","0.1","0.1","0.1","17","0","1.8","4.9000000000000004","20",10,"0",0,1,43,0.1,0.1,"0.6",0.1,5,0,0.2,"8","19","18","31","41","5","4","17","10","26","19","12",10,11,9,156,2,0.1,0,"0",0.1,0
"108","Orange juice, concentrated, unsweetened","F1","Fruits and Fruit Juice","TZ08","None listed","42","0.6","0","0","0.1","0","0","0","9.9","0","0.2","8.4","0",8,"0",0,0,53,0.1,0,"0.3",0.1,30,0,0.3,"2","7","6","11","8","3","4","7","3","4","40","3",40,14,10,181,0,0.1,0,"0.1",0.1,0
"114","Orange, raw-AP","F1","Fruits and Fruit Juice","TZ08","None listed","47","0.9","0","0","0.1","0","0","0","11.8","0","2.4","4.2","0",8,"0",0,0,53,0.1,0,"0.3",0.1,30,0,0.3,"9","15","25","23","47","20","10","31","16","40","65","18",40,14,10,181,0,0.1,0,"0.1",0.1,0
"115","Papaya, ripe","F1","Fruits and Fruit Juice","TZ08","None listed","39","0.6","0","0","0.1","0","0","0","9.8000000000000007","0","1.8","1.8","0",135,"0",0,1,62,0,0,"0.3",0,38,0,0.2,"8","11","8","16","25","2","5","9","5","10","10","5",24,5,10,257,3,0.1,0,"0.1",0,0
"116","Papaya, unripe","F1","Fruits and Fruit Juice","TZ08","None listed","39","0.6","0","0","0.1","0","0","0","9.8000000000000007","0","1.8","1.8","0",135,"0",0,1,62,0,0,"0.3",0,38,0,0.2,"8","11","8","16","25","2","5","9","5","10","10","5",24,5,10,257,3,0.1,0,"0.1",0,0
"117","Passion, fruit","F1","Fruits and Fruit Juice","TZ08","None listed","43","0.7","0","0","0.1","0","0","0","11.1","0","2","5.6","0",54,"0",0,1,7,0,0,"1",0,3,0,0.2,"2","27","20","40","23","17","6","22","18","38","18","13",5,12,7,197,0,0.1,0,"0.1",0.1,0.1
"127","Peach","F1","Fruits and Fruit Juice","TZ08","None listed","39","0.6","0","0","0.1","0","0","0","10","0","1.8","5","0",49,"0",0,1,6,0,0,"0.9",0,3,0,0.2,"7","27","19","18","62","6","2","15","12","16","59","6",6,20,9,190,0,0.2,0,"0.2",0.1,0.1
"118","Pears, raw","F1","Fruits and Fruit Juice","TZ08","None listed","58","0.4","0","0","0.1","0","0","0","15.5","0","3.1","9.8000000000000007","55",1,"0",0,0.1,4.2,0,0,"0.2",0,7,0,0,"2","24","18","36","21","15","5","20","16","34","16","12",9,11,0.2,119,1,0.2,0,"0.1",0.1,0
"120","Pineapple juice","F1","Fruits and Fruit Juice","TZ08","None listed","49","0.4","0","0","0.4","0","0","0.1","12.4","0","1.2","3.1","0",2,"0",0,0,15,0.1,0,"0.4",0.1,11,0,0.2,"5","12","13","19","25","11","2","12","12","16","18","9",7,7,14,113,1,0.4,0,"0.1",0.1,1.7
"119","Pineapple, raw, all variety","F1","Fruits and Fruit Juice","TZ08","None listed","48","0.5","0","0","0.1","0","0","0","12.6","0","1.4","9.3000000000000007","0",3,"0",0,0,36.2,0.1,0,"0.5",0.1,15,0,0.2,"5","14","14","24","226","12","14","21","13","24","19","10",7,7,14,113,1,0.4,0,"0.1",0.1,1.7
"121","Plums, raw","F1","Fruits and Fruit Juice","TZ08","None listed","46","0.7","0","0","0.3","0","0.1","0","11.4","0","1.4","9.9","63",5,"0",0,1,9.5,0,0,"0.4",0.1,5,0,0,"5","12","13","19","25","11","2","12","12","16","18","9",6,16,7,157,0,0.2,0,"0",0.1,0.1
"128","Raspberry","F1","Fruits and Fruit Juice","TZ08","None listed","52","0.7","0","0","0.4","0","0","0.2","12.8","0","5","0.4","0",16,"0",0,1,21,0,0,"0.4",0.1,34,0,0.2,"7","19","14","31","25","1","5","18","21","18","26","12",25,29,22,151,1,0.7,0,"0.4",0.1,0.7
"132","Soursop, raw","F1","Fruits and Fruit Juice","TZ08","None listed","66","1","0","0","0.3","0.1","0.1","0.1","16.8","0","3.3","13.5","20",0,"0",0,0.1,20.6,0.1,0.1,"0.9",0.1,14,0,0.3,"11","27","19","18","60","7","2","15","12","16","59","6",14,27,21,278,14,0.6,0,"0.1",0.1,0.1
"122","Tamarind","F1","Fruits and Fruit Juice","TZ08","None listed","270","2.9","0","0","0.5","0.2","0","0.1","71.2","0","3.6","0","0",1,"0",0,1,3,0.1,0.1,"0.7",0.2,3,0,0.1,"2","7","8","12","12","2","3","5","4","9","6","3",44,87,30,676,11,1.9,0,"0.3",0.3,0.3
"123","Tamarind, fruit, fresh","F1","Fruits and Fruit Juice","TZ08","None listed","59","0.2","0","0","0.4","0.1","0","0.1","15.3","0","2.7","3.3","63",5,"0",0,1,6,0,0,"0.1",0.1,3,0,0.1,"14","79","22","61","66","96","49","61","52","79","215","105",7,7,5,115,0,0.2,0,"0",0,0.1
"124","Tangerines, raw","F1","Fruits and Fruit Juice","TZ08","None listed","53","0.8","0","0","0.3","0","0.1","0.1","13.3","0","1.8","10.6","0",34,"0",0,0.2,26.7,0.1,0,"0.4",0.1,16,0,0.2,"2","7","8","12","12","2","3","5","4","9","6","3",40,14,10,181,0,0.1,0,"0.1",0.1,0
"125","Watermelon, raw","F1","Fruits and Fruit Juice","TZ08","None listed","30","0.6","0","0","0.2","0","0","0.1","7.6","0","0.4","7.6","0",28,"0",0,0,8.1,0,0,"0.2",0,3,0,0.2,"7","27","19","18","62","6","2","15","12","16","59","6",7,11,10,112,1,0.2,0,"0.1",0,0
"603","Apple juice","F2","Fruit Based Local Dishes","TZ08","None listed","53","0.1","0","0","0","0","0","0","13.3","0","0.1","0","55",4,"0",0,0.5,8,0,0,"0.1",0,2,0,0.1,"53","0.1","0","0","0","13.3","0","0","0","0","0.1","0",2,7,5,90,2,0.5,0,"0.2",0,0.2
"604","Avocado juice","F2","Fruit Based Local Dishes","TZ08","None listed","104.5","0.6","0","0","5","0.8","3.1","0.6","15.9","0","1.9","13.1","0",1.9,"0",0,0.3,2.6,0,0,"0.6",0.1,20.1,0,0.3,"6.8","21.4","23","39.9","30.5","12","6.8","22.1","15.9","31.5","19.100000000000001","9.4",3.7,13.6,12.6,194.5,3.4,0.3,0,"0.1",0.1,0.1
"601","Grape juice","F2","Fruit Based Local Dishes","TZ08","None listed","69.900000000000006","0.1","0","0","0.1","0","0","0","18.100000000000001","0","0.8","13.9","19.7",1.7,"0",0,0.3,2,0,0,"0",0,1,0,0,"0.7","2.2999999999999998","2.2999999999999998","3.7","3.7","0.7","1","1.7","1.3","2.7","2","1",2.5,2.6,1.7,35.9,0.1,0.1,0,"0",0,0
"610","Mixed fruit jam","F2","Fruit Based Local Dishes","TZ08","None listed","261","0.4","0","0","0","0","0","0","69.3","0","0.8","64.099999999999994","0",3,"0",0.2,0.1,7,0,64.1,"0",0,2,0,0,"0","0","0","0","0","0","0","0","0","0","0","0",24,16,6,85,15,1,0,"0.2",0.2,0.1
"602","Mixed fruit juice","F2","Fruit Based Local Dishes","TZ08","None listed","45","0.7","0","0","2.2000000000000002","0.3","1.4","0.3","6.6","0","1.9","1.8","0",29.1,"0",0,0.4,26.1,0,0,"0.5",0.1,23.4,0,0.3,"45","0.7","0","0","2.2000000000000002","6.6","0.3","1.4","0.3","0","1.9","1.8",16.6,11.2,10.4,190.1,1.9,0.2,0,"0.1",0.1,0
"607","Papaya juice","F2","Fruit Based Local Dishes","TZ08","None listed","58.3","0.4","0","0","0.1","0","0","0","14.9","0","1.2","9.3000000000000007","0",90,"0",0,0.7,41.3,0,0,"0.2",0,25.3,0,0.2,"5.3","7.3","5.3","10.7","16.7","1.3","3.3","6","3.3","6.7","6.7","3.3",16.1,3.5,6.7,172,2.1,0.1,0,"0.1",0,0
"126","Passion juice","F2","Fruit Based Local Dishes","TZ08","None listed","110.1","0.3","0","0","0","0","0","0","28.4","0","0.8","25.5","0",21.6,"0",0,0.4,2.8,0,0,"0.4",0,1.2,0,0.1,"110.1","0.3","0","0","0","28.4","0","0","0","0","0.8","25.5",2.2,5.3,2.8,79.3,0.2,0.1,0,"0",0,0
"606","Watermelon juice","F2","Fruit Based Local Dishes","TZ08","None listed","111.8","1.3","0","0","0.9","0.4","0.2","0","16.2","0","1.1000000000000001","18.100000000000001","0",83.1,"0",0,0,22.4,0.2,0,"0.4",0.3,4.5,0,0.5,"20.2","33.700000000000003","56.1","51.6","105.5","44.9","22.4","69.599999999999994","35.9","89.8","145.9","40.4",18,20.2,24.7,260.4,4.5,0.4,0,"0.2",0.1,0.1
"401","Amaranth, leaves, raw","F3","Vegetables","TZ08","None listed","23","8.5","0","0","0.5","0.1","0","0.1","8.5","0","4.2","0","42",146,"0",0,0,44.5,0.5,7.6,"0.7",0.2,85,0,0.1,"24","130","175","306","173","51","32","168","116","196","196","87",96.9,50,55,380.9,6.6,2.3,0,"0.6",0.2,0.9
